FCFS Scheduling
******************
Simulated processes BEFORE execution:
Name: P32, Arrival Time: 1, Burst Time: 3, Remaining Time: 3, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P49, Arrival Time: 45, Burst Time: 9, Remaining Time: 9, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P31, Arrival Time: 47, Burst Time: 4, Remaining Time: 4, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P27, Arrival Time: 47, Burst Time: 2, Remaining Time: 2, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P11, Arrival Time: 52, Burst Time: 2, Remaining Time: 2, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P14, Arrival Time: 52, Burst Time: 7, Remaining Time: 7, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P36, Arrival Time: 54, Burst Time: 1, Remaining Time: 1, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P37, Arrival Time: 56, Burst Time: 4, Remaining Time: 4, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P12, Arrival Time: 57, Burst Time: 3, Remaining Time: 3, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P40, Arrival Time: 59, Burst Time: 5, Remaining Time: 5, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P42, Arrival Time: 61, Burst Time: 5, Remaining Time: 5, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P48, Arrival Time: 61, Burst Time: 8, Remaining Time: 8, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P1, Arrival Time: 62, Burst Time: 4, Remaining Time: 4, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P5, Arrival Time: 63, Burst Time: 3, Remaining Time: 3, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P41, Arrival Time: 64, Burst Time: 9, Remaining Time: 9, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P21, Arrival Time: 66, Burst Time: 10, Remaining Time: 10, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P3, Arrival Time: 67, Burst Time: 10, Remaining Time: 10, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P33, Arrival Time: 71, Burst Time: 8, Remaining Time: 8, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P17, Arrival Time: 82, Burst Time: 1, Remaining Time: 1, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P20, Arrival Time: 82, Burst Time: 3, Remaining Time: 3, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P16, Arrival Time: 83, Burst Time: 2, Remaining Time: 2, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P0, Arrival Time: 89, Burst Time: 6, Remaining Time: 6, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P44, Arrival Time: 92, Burst Time: 5, Remaining Time: 5, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P19, Arrival Time: 96, Burst Time: 10, Remaining Time: 10, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P38, Arrival Time: 98, Burst Time: 1, Remaining Time: 1, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P10, Arrival Time: 98, Burst Time: 10, Remaining Time: 10, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P9, Arrival Time: 98, Burst Time: 8, Remaining Time: 8, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P22, Arrival Time: 99, Burst Time: 6, Remaining Time: 6, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false

******************
Time chart:
P32 P6 P2 P4 P26 P28 P7 P46 P30 P23 P13 P47 P15 P34 P45 P39 

******************
Simulated processes AFTER execution:
Name: P32, Arrival Time: 1, Burst Time: 3, Remaining Time: 0, Priority: 2, Start Time: 1, Completion Time: 4, Completed: true
Name: P6, Arrival Time: 4, Burst Time: 3, Remaining Time: 0, Priority: 1, Start Time: 4, Completion Time: 7, Completed: true
Name: P2, Arrival Time: 8, Burst Time: 10, Remaining Time: 0, Priority: 1, Start Time: 8, Completion Time: 18, Completed: true
Name: P4, Arrival Time: 11, Burst Time: 7, Remaining Time: 0, Priority: 4, Start Time: 18, Completion Time: 25, Completed: true
Name: P26, Arrival Time: 16, Burst Time: 2, Remaining Time: 0, Priority: 3, Start Time: 25, Completion Time: 27, Completed: true
Name: P28, Arrival Time: 17, Burst Time: 10, Remaining Time: 0, Priority: 1, Start Time: 27, Completion Time: 37, Completed: true
Name: P7, Arrival Time: 18, Burst Time: 2, Remaining Time: 0, Priority: 4, Start Time: 37, Completion Time: 39, Completed: true
Name: P46, Arrival Time: 19, Burst Time: 10, Remaining Time: 0, Priority: 4, Start Time: 39, Completion Time: 49, Completed: true
Name: P30, Arrival Time: 21, Burst Time: 2, Remaining Time: 0, Priority: 2, Start Time: 49, Completion Time: 51, Completed: true
Name: P23, Arrival Time: 23, Burst Time: 5, Remaining Time: 0, Priority: 2, Start Time: 51, Completion Time: 56, Completed: true
Name: P13, Arrival Time: 24, Burst Time: 9, Remaining Time: 0, Priority: 3, Start Time: 56, Completion Time: 65, Completed: true
Name: P47, Arrival Time: 24, Burst Time: 4, Remaining Time: 0, Priority: 4, Start Time: 65, Completion Time: 69, Completed: true
Name: P15, Arrival Time: 29, Burst Time: 8, Remaining Time: 0, Priority: 2, Start Time: 69, Completion Time: 77, Completed: true
Name: P34, Arrival Time: 29, Burst Time: 6, Remaining Time: 0, Priority: 2, Start Time: 77, Completion Time: 83, Completed: true
Name: P45, Arrival Time: 30, Burst Time: 10, Remaining Time: 0, Priority: 1, Start Time: 83, Completion Time: 93, Completed: true
Name: P39, Arrival Time: 30, Burst Time: 8, Remaining Time: 0, Priority: 1, Start Time: 93, Completion Time: 101, Completed: true
Name: P43, Arrival Time: 33, Burst Time: 9, Remaining Time: 9, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P18, Arrival Time: 33, Burst Time: 6, Remaining Time: 6, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P24, Arrival Time: 39, Burst Time: 5, Remaining Time: 5, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P35, Arrival Time: 40, Burst Time: 5, Remaining Time: 5, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P25, Arrival Time: 41, Burst Time: 3, Remaining Time: 3, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P29, Arrival Time: 44, Burst Time: 4, Remaining Time: 4, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P8, Arrival Time: 45, Burst Time: 7, Remaining Time: 7, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P49, Arrival Time: 45, Burst Time: 9, Remaining Time: 9, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P31, Arrival Time: 47, Burst Time: 4, Remaining Time: 4, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P27, Arrival Time: 47, Burst Time: 2, Remaining Time: 2, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P11, Arrival Time: 52, Burst Time: 2, Remaining Time: 2, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P14, Arrival Time: 52, Burst Time: 7, Remaining Time: 7, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P36, Arrival Time: 54, Burst Time: 1, Remaining Time: 1, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P37, Arrival Time: 56, Burst Time: 4, Remaining Time: 4, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P12, Arrival Time: 57, Burst Time: 3, Remaining Time: 3, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P40, Arrival Time: 59, Burst Time: 5, Remaining Time: 5, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P42, Arrival Time: 61, Burst Time: 5, Remaining Time: 5, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P48, Arrival Time: 61, Burst Time: 8, Remaining Time: 8, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P1, Arrival Time: 62, Burst Time: 4, Remaining Time: 4, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P5, Arrival Time: 63, Burst Time: 3, Remaining Time: 3, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P41, Arrival Time: 64, Burst Time: 9, Remaining Time: 9, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P21, Arrival Time: 66, Burst Time: 10, Remaining Time: 10, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P3, Arrival Time: 67, Burst Time: 10, Remaining Time: 10, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P33, Arrival Time: 71, Burst Time: 8, Remaining Time: 8, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P17, Arrival Time: 82, Burst Time: 1, Remaining Time: 1, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P20, Arrival Time: 82, Burst Time: 3, Remaining Time: 3, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P16, Arrival Time: 83, Burst Time: 2, Remaining Time: 2, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P0, Arrival Time: 89, Burst Time: 6, Remaining Time: 6, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P44, Arrival Time: 92, Burst Time: 5, Remaining Time: 5, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P19, Arrival Time: 96, Burst Time: 10, Remaining Time: 10, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P38, Arrival Time: 98, Burst Time: 1, Remaining Time: 1, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P10, Arrival Time: 98, Burst Time: 10, Remaining Time: 10, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P9, Arrival Time: 98, Burst Time: 8, Remaining Time: 8, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P22, Arrival Time: 99, Burst Time: 6, Remaining Time: 6, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false

=== Simulation Statistics ===
Average Turnaround Time : 31.06
Average Waiting Time    : 24.88
Average Response Time   : 24.88
Throughput              : 0.16 processes/unit time
==============================
SJF
******************
Simulated processes BEFORE execution:
Name: P32, Arrival Time: 1, Burst Time: 3, Remaining Time: 3, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P6, Arrival Time: 4, Burst Time: 3, Remaining Time: 3, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P2, Arrival Time: 8, Burst Time: 10, Remaining Time: 10, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P4, Arrival Time: 11, Burst Time: 7, Remaining Time: 7, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P26, Arrival Time: 16, Burst Time: 2, Remaining Time: 2, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P28, Arrival Time: 17, Burst Time: 10, Remaining Time: 10, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P7, Arrival Time: 18, Burst Time: 2, Remaining Time: 2, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P46, Arrival Time: 19, Burst Time: 10, Remaining Time: 10, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P30, Arrival Time: 21, Burst Time: 2, Remaining Time: 2, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P23, Arrival Time: 23, Burst Time: 5, Remaining Time: 5, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P13, Arrival Time: 24, Burst Time: 9, Remaining Time: 9, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P47, Arrival Time: 24, Burst Time: 4, Remaining Time: 4, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P15, Arrival Time: 29, Burst Time: 8, Remaining Time: 8, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P34, Arrival Time: 29, Burst Time: 6, Remaining Time: 6, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P45, Arrival Time: 30, Burst Time: 10, Remaining Time: 10, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P39, Arrival Time: 30, Burst Time: 8, Remaining Time: 8, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P43, Arrival Time: 33, Burst Time: 9, Remaining Time: 9, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P18, Arrival Time: 33, Burst Time: 6, Remaining Time: 6, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P24, Arrival Time: 39, Burst Time: 5, Remaining Time: 5, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P35, Arrival Time: 40, Burst Time: 5, Remaining Time: 5, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P25, Arrival Time: 41, Burst Time: 3, Remaining Time: 3, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P29, Arrival Time: 44, Burst Time: 4, Remaining Time: 4, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P8, Arrival Time: 45, Burst Time: 7, Remaining Time: 7, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P49, Arrival Time: 45, Burst Time: 9, Remaining Time: 9, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P27, Arrival Time: 47, Burst Time: 2, Remaining Time: 2, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P31, Arrival Time: 47, Burst Time: 4, Remaining Time: 4, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P11, Arrival Time: 52, Burst Time: 2, Remaining Time: 2, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P14, Arrival Time: 52, Burst Time: 7, Remaining Time: 7, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P36, Arrival Time: 54, Burst Time: 1, Remaining Time: 1, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P37, Arrival Time: 56, Burst Time: 4, Remaining Time: 4, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P12, Arrival Time: 57, Burst Time: 3, Remaining Time: 3, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P40, Arrival Time: 59, Burst Time: 5, Remaining Time: 5, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P42, Arrival Time: 61, Burst Time: 5, Remaining Time: 5, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P48, Arrival Time: 61, Burst Time: 8, Remaining Time: 8, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P1, Arrival Time: 62, Burst Time: 4, Remaining Time: 4, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P5, Arrival Time: 63, Burst Time: 3, Remaining Time: 3, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P41, Arrival Time: 64, Burst Time: 9, Remaining Time: 9, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P21, Arrival Time: 66, Burst Time: 10, Remaining Time: 10, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P3, Arrival Time: 67, Burst Time: 10, Remaining Time: 10, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P33, Arrival Time: 71, Burst Time: 8, Remaining Time: 8, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P17, Arrival Time: 82, Burst Time: 1, Remaining Time: 1, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P20, Arrival Time: 82, Burst Time: 3, Remaining Time: 3, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P16, Arrival Time: 83, Burst Time: 2, Remaining Time: 2, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P0, Arrival Time: 89, Burst Time: 6, Remaining Time: 6, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P44, Arrival Time: 92, Burst Time: 5, Remaining Time: 5, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P19, Arrival Time: 96, Burst Time: 10, Remaining Time: 10, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P38, Arrival Time: 98, Burst Time: 1, Remaining Time: 1, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P10, Arrival Time: 98, Burst Time: 10, Remaining Time: 10, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P9, Arrival Time: 98, Burst Time: 8, Remaining Time: 8, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P22, Arrival Time: 99, Burst Time: 6, Remaining Time: 6, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false

******************
Time chart:
P32 P6 P2 P4 P47 P34 P18 P25 P29 P31 P14 P26 P48 P3 P33 P16 P0 P44 
******************
Simulated processes AFTER execution:
Name: P32, Arrival Time: 1, Burst Time: 3, Remaining Time: 0, Priority: 2, Start Time: 1, Completion Time: 4, Completed: true
Name: P6, Arrival Time: 4, Burst Time: 3, Remaining Time: 0, Priority: 1, Start Time: 4, Completion Time: 7, Completed: true
Name: P2, Arrival Time: 8, Burst Time: 10, Remaining Time: 0, Priority: 1, Start Time: 8, Completion Time: 18, Completed: true
Name: P4, Arrival Time: 11, Burst Time: 7, Remaining Time: 0, Priority: 4, Start Time: 18, Completion Time: 25, Completed: true
Name: P26, Arrival Time: 16, Burst Time: 2, Remaining Time: 0, Priority: 3, Start Time: 59, Completion Time: 61, Completed: true
Name: P28, Arrival Time: 17, Burst Time: 10, Remaining Time: 10, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P7, Arrival Time: 18, Burst Time: 2, Remaining Time: 2, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P46, Arrival Time: 19, Burst Time: 10, Remaining Time: 10, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P30, Arrival Time: 21, Burst Time: 2, Remaining Time: 2, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P23, Arrival Time: 23, Burst Time: 5, Remaining Time: 5, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P13, Arrival Time: 24, Burst Time: 9, Remaining Time: 9, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P47, Arrival Time: 24, Burst Time: 4, Remaining Time: 0, Priority: 4, Start Time: 25, Completion Time: 29, Completed: true
Name: P15, Arrival Time: 29, Burst Time: 8, Remaining Time: 8, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P34, Arrival Time: 29, Burst Time: 6, Remaining Time: 0, Priority: 2, Start Time: 29, Completion Time: 35, Completed: true
Name: P45, Arrival Time: 30, Burst Time: 10, Remaining Time: 10, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P39, Arrival Time: 30, Burst Time: 8, Remaining Time: 8, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P43, Arrival Time: 33, Burst Time: 9, Remaining Time: 9, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P18, Arrival Time: 33, Burst Time: 6, Remaining Time: 0, Priority: 4, Start Time: 35, Completion Time: 41, Completed: true
Name: P24, Arrival Time: 39, Burst Time: 5, Remaining Time: 5, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P35, Arrival Time: 40, Burst Time: 5, Remaining Time: 5, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P25, Arrival Time: 41, Burst Time: 3, Remaining Time: 0, Priority: 4, Start Time: 41, Completion Time: 44, Completed: true
Name: P29, Arrival Time: 44, Burst Time: 4, Remaining Time: 0, Priority: 1, Start Time: 44, Completion Time: 48, Completed: true
Name: P8, Arrival Time: 45, Burst Time: 7, Remaining Time: 7, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P49, Arrival Time: 45, Burst Time: 9, Remaining Time: 9, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P27, Arrival Time: 47, Burst Time: 2, Remaining Time: 2, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P31, Arrival Time: 47, Burst Time: 4, Remaining Time: 0, Priority: 1, Start Time: 48, Completion Time: 52, Completed: true
Name: P11, Arrival Time: 52, Burst Time: 2, Remaining Time: 2, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P14, Arrival Time: 52, Burst Time: 7, Remaining Time: 0, Priority: 1, Start Time: 52, Completion Time: 59, Completed: true
Name: P36, Arrival Time: 54, Burst Time: 1, Remaining Time: 1, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P37, Arrival Time: 56, Burst Time: 4, Remaining Time: 4, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P12, Arrival Time: 57, Burst Time: 3, Remaining Time: 3, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P40, Arrival Time: 59, Burst Time: 5, Remaining Time: 5, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P42, Arrival Time: 61, Burst Time: 5, Remaining Time: 5, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P48, Arrival Time: 61, Burst Time: 8, Remaining Time: 0, Priority: 4, Start Time: 61, Completion Time: 69, Completed: true
Name: P1, Arrival Time: 62, Burst Time: 4, Remaining Time: 4, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P5, Arrival Time: 63, Burst Time: 3, Remaining Time: 3, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P41, Arrival Time: 64, Burst Time: 9, Remaining Time: 9, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P21, Arrival Time: 66, Burst Time: 10, Remaining Time: 10, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P3, Arrival Time: 67, Burst Time: 10, Remaining Time: 0, Priority: 2, Start Time: 69, Completion Time: 79, Completed: true
Name: P33, Arrival Time: 71, Burst Time: 8, Remaining Time: 0, Priority: 1, Start Time: 79, Completion Time: 87, Completed: true
Name: P17, Arrival Time: 82, Burst Time: 1, Remaining Time: 1, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P20, Arrival Time: 82, Burst Time: 3, Remaining Time: 3, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P16, Arrival Time: 83, Burst Time: 2, Remaining Time: 0, Priority: 2, Start Time: 87, Completion Time: 89, Completed: true
Name: P0, Arrival Time: 89, Burst Time: 6, Remaining Time: 0, Priority: 2, Start Time: 89, Completion Time: 95, Completed: true
Name: P44, Arrival Time: 92, Burst Time: 5, Remaining Time: 0, Priority: 4, Start Time: 95, Completion Time: 100, Completed: true
Name: P19, Arrival Time: 96, Burst Time: 10, Remaining Time: 10, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P38, Arrival Time: 98, Burst Time: 1, Remaining Time: 1, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P10, Arrival Time: 98, Burst Time: 10, Remaining Time: 10, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P9, Arrival Time: 98, Burst Time: 8, Remaining Time: 8, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P22, Arrival Time: 99, Burst Time: 6, Remaining Time: 6, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false

=== Simulation Statistics ===
Average Turnaround Time : 9.39
Average Waiting Time    : 3.94
Average Response Time   : 3.94
Throughput              : 0.18 processes/unit time
==============================
SRT
******************
Simulated processes BEFORE execution:
Name: P32, Arrival Time: 1, Burst Time: 3, Remaining Time: 3, Priority: 2, Start Time: -1, Completion Time: -1, Completed: false
Name: P6, Arrival Time: 4, Burst Time: 3, Remaining Time: 3, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P2, Arrival Time: 8, Burst Time: 10, Remaining Time: 10, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P4, Arrival Time: 11, Burst Time: 7, Remaining Time: 7, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
Name: P26, Arrival Time: 16, Burst Time: 2, Remaining Time: 2, Priority: 3, Start Time: -1, Completion Time: -1, Completed: false
Name: P28, Arrival Time: 17, Burst Time: 10, Remaining Time: 10, Priority: 1, Start Time: -1, Completion Time: -1, Completed: false
Name: P7, Arrival Time: 18, Burst Time: 2, Remaining Time: 2, Priority: 4, Start Time: -1, Completion Time: -1, Completed: false
